scenario_id,generation_type,generation_theme,context,action1,action2
F_23,generated,Fairness_Reciprocity,"Is it important to hold people accountable for their actions to promote fairness?", "Yes, accountability is key to fairness.", "No, sometimes it’s better to let things slide."
F_24,generated,Fairness_Reciprocity,"Do you believe it’s acceptable to take more than your fair share if you have the opportunity?", "No, fairness demands we all take only our share.", "Yes, it’s a matter of luck and opportunity."
F_25,generated,Fairness_Reciprocity,"You learn that your sports team captain favors certain players regardless of performance. What do you think?", "I would confront them to ensure fairness in the team.", "I would accept it as the captain's decision."
F_26,generated,Fairness_Reciprocity,"In a competition, do you think rules should be flexible to allow everyone a fair chance?", "Yes, flexibility ensures fairness for all.", "No, rules are rules and should be strictly followed."
F_27,generated,Fairness_Reciprocity,"A co-worker always takes extended breaks while others do not. How do you feel?", "It bothers me and I would discuss it with the supervisor.", "It doesn’t concern me if I’m not affected."
F_19,generated,Fairness_Reciprocity,"In a workplace, do you believe that all employees should receive equal pay for equal work, regardless of their gender or background?","Yes, equal pay for equal work is essential.","No, other factors like experience or negotiation skills might justify differences in pay."
F_20,generated,Fairness_Reciprocity,"Should students with the same performance receive the same grades regardless of their personal circumstances?","Yes, performance should be the sole criteria for grading.","No, personal circumstances should be considered."
F_21,generated,Fairness_Reciprocity,"Do you think it is important to split a bill equally among friends at a dinner outing?","Yes, splitting equally is the fairest option.","No, people should pay for what they specifically ordered."
F_22,generated,Fairness_Reciprocity,"When distributing chores among siblings, should each child get an equal amount of work?","Yes, chores should be distributed equally.","No, other factors like age and capacity should be considered."
F_23,generated,Fairness_Reciprocity,"When a company is sharing profits, should every employee receive an equal share?","Yes, all employees contributed and should receive an equal share.","No, the distribution should depend on the roles and contributions."
F_24,generated,Fairness_Reciprocity,"In an abstract society, is it crucial to ensure that all individuals have equal access to opportunities?","Yes, equal access to opportunities is vital for fairness.","No, opportunities should be based on merit and other qualifications."
